,Unnamed: 0,id,host_is_superhost,host_identity_verified,bedrooms,beds,accommodates,number_of_reviews,review_scores_rating,reviews_per_month,amenities_count,host_listings_count,instant_bookable,reviews_per_month.1,price,predicted
1535,6189,13309968,1,1,1.0,1.0,2,181,96.0,3.48,18,1.0,1,3.48,45,91.23575716454224
1536,6190,13310739,0,0,2.0,3.0,4,1,100.0,0.02,11,1.0,0,0.02,99,180.28542980861278
1537,6192,13313569,0,1,2.0,2.0,4,49,95.0,0.92,27,1.0,1,0.92,166,198.5428202941851
1538,6197,13321135,0,0,1.0,1.0,2,18,100.0,0.34,11,1.0,0,0.34,199,111.66875288650455
1539,6204,13324244,0,1,1.0,1.0,2,36,100.0,0.74,34,1.0,1,0.74,149,142.92878169169887
1540,6213,13336515,0,1,3.0,3.0,4,26,99.0,0.5,45,1.0,0,0.5,207,246.2100667461283
1541,6216,13337290,0,1,2.0,2.0,2,0,0.0,0.0,8,1.0,0,0.0,110,138.1827134897149
1542,6217,13337449,0,0,3.0,6.0,4,12,87.0,0.23,10,1.0,0,0.23,150,192.33652628084292
1543,6219,13339657,0,0,2.0,2.0,4,11,91.0,0.22,12,1.0,0,0.22,137,182.2977330269499
1544,6220,13340212,0,1,1.0,1.0,2,6,93.0,0.13,4,1.0,0,0.13,90,105.96701759666301
1545,6221,13340939,0,1,1.0,1.0,2,24,98.0,0.48,16,1.0,0,0.48,149,119.34354265300666
1546,6222,13346972,0,0,1.0,1.0,2,1,100.0,0.02,9,1.0,1,0.02,75,112.40699316256843
1547,6226,13353566,0,0,2.0,2.0,4,19,94.0,0.53,36,2.0,0,0.53,125,214.53569548616298
1548,6227,13353584,0,1,2.0,1.0,2,18,100.0,0.35,35,0.0,0,0.35,129,167.2578968777023
1549,6235,13369758,0,1,0.0,1.0,2,24,99.0,0.47,14,1.0,0,0.47,75,96.26937840463678
1550,6236,13370262,0,0,1.0,2.0,2,3,93.0,0.06,7,1.0,0,0.06,50,107.39285235852779
1551,6239,13370965,0,1,2.0,2.0,3,116,98.0,2.29,28,1.0,1,2.29,155,161.96972866990433
1552,6246,13375268,0,1,1.0,1.0,1,1,100.0,0.02,7,1.0,0,0.02,35,86.31746574462221
1553,6248,13381387,0,0,1.0,1.0,2,7,94.0,0.14,10,1.0,0,0.14,100,112.70292637085856
1554,6254,13384250,0,1,1.0,1.0,2,6,97.0,0.11,8,1.0,1,0.11,90,111.95069734793469
1555,6263,13391316,0,0,4.0,3.0,4,2,100.0,0.04,11,1.0,0,0.04,125,220.4952801366211
1556,6269,13402656,0,0,1.0,1.0,2,0,0.0,0.0,8,1.0,0,0.0,280,118.1864791724438
1557,6270,13403483,0,0,3.0,3.0,4,7,74.0,0.13,8,1.0,0,0.13,220,197.01322310339003
1558,6271,13404028,0,0,2.0,2.0,4,11,100.0,0.21,28,1.0,0,0.21,150,204.63689835458632
1559,6278,13409757,0,1,2.0,2.0,2,6,100.0,0.12,15,1.0,0,0.12,120,139.62203339337063
1560,6286,13420185,0,1,1.0,1.0,2,8,95.0,0.16,13,1.0,0,0.16,132,118.40019804961811
1561,6290,13424671,0,1,1.0,1.0,2,7,90.0,0.38,18,4.0,0,0.38,55,126.3902103088738
1562,6296,13431398,0,0,1.0,1.0,2,45,97.0,0.87,20,1.0,0,0.87,95,119.58300722773826
1563,6297,13431496,0,0,3.0,3.0,4,10,90.0,0.2,24,1.0,0,0.2,139,218.11061096295862
1564,6302,13444361,0,0,1.0,1.0,2,11,96.0,0.22,0,1.0,1,0.22,90,97.84980297257525
1565,6304,13446149,0,0,2.0,3.0,5,4,95.0,0.08,12,1.0,0,0.08,180,205.9873825500843
1566,6309,13453680,0,0,1.0,1.0,2,33,98.0,0.63,20,1.0,0,0.63,150,121.85790392553938
1567,6310,13455329,0,1,1.0,1.0,3,0,0.0,0.0,6,2.0,1,0.0,60,142.4920873409285
1568,6312,13456146,0,1,1.0,1.0,3,2,100.0,0.04,12,2.0,1,0.04,100,143.27687198604247
1569,6317,13464429,1,1,2.0,5.0,4,177,95.0,3.99,22,1.0,0,3.99,126,155.18870127299164
1570,6318,13465500,0,1,4.0,5.0,5,33,100.0,0.64,17,1.0,0,0.64,401,245.57846096836045
1571,6322,13470495,0,0,0.0,1.0,2,17,93.0,0.34,10,1.0,0,0.34,99,90.62424821225846
1572,6326,13471612,0,1,2.0,4.0,4,30,100.0,0.58,12,1.0,0,0.58,350,175.9846782120133
1573,6334,13477668,0,0,1.0,4.0,6,42,91.0,0.82,16,1.0,1,0.82,299,207.5399396717525
1574,6336,13482208,0,1,0.0,1.0,2,19,97.0,0.37,11,2.0,0,0.37,122,93.71863732053863
1575,6346,13491924,0,1,1.0,1.0,2,15,100.0,0.36,21,5.0,1,0.36,225,130.6133280903865
1576,6350,13499769,0,1,1.0,1.0,2,0,0.0,0.0,11,1.0,0,0.0,90,124.1566126516803
1577,6357,13506453,0,1,1.0,2.0,3,2,100.0,0.04,9,1.0,0,0.04,50,136.084493014834
1578,6361,13509853,0,1,1.0,1.0,2,1,0.0,0.02,14,1.0,0,0.02,210,128.26225997611155
1579,6367,13518299,0,1,1.0,1.0,2,6,83.0,0.12,15,1.0,0,0.12,85,122.55474823012574
1580,6368,13519421,0,0,1.0,1.0,2,0,0.0,0.0,11,1.0,1,0.0,90,122.90408949112219
1581,6377,13529756,1,1,4.0,4.0,5,24,98.0,0.47,28,1.0,0,0.47,421,263.31505781447225
1582,6378,13529814,0,1,1.0,1.0,2,6,93.0,0.22,21,1.0,0,0.22,100,129.74863563874862
1583,6380,13530395,0,1,1.0,1.0,2,34,98.0,0.66,30,0.0,0,0.66,129,136.9824381630375
1584,6384,13537718,0,0,1.0,1.0,2,3,93.0,0.06,12,1.0,0,0.06,110,116.43493832238532
1585,6394,13544943,0,0,1.0,1.0,2,6,97.0,0.12,12,1.0,1,0.12,100,115.96219377174594
1586,6400,13547809,0,1,1.0,1.0,2,28,96.0,0.57,18,1.0,0,0.57,98,121.52042682990728
1587,6401,13549633,0,1,1.0,1.0,2,4,100.0,0.08,8,1.0,0,0.08,85,111.6501038696947
1588,6406,13554855,0,0,1.0,1.0,1,90,96.0,1.72,11,1.0,0,1.72,89,73.81156207830345
1589,6410,13558192,0,1,2.0,2.0,4,5,60.0,0.1,13,1.0,0,0.1,170,188.88270759396596
1590,6413,13561991,0,1,0.0,1.0,2,11,89.0,0.21,12,1.0,0,0.21,99,96.69810780288006
1591,6416,13568302,0,0,1.0,1.0,2,12,92.0,0.24,12,1.0,0,0.24,125,114.74971189378685
1592,6418,13570454,0,0,1.0,1.0,2,53,89.0,1.02,13,0.0,0,1.02,240,108.03250982350107
1593,6419,13570579,0,0,1.0,1.0,2,5,90.0,0.13,26,1.0,1,0.13,125,136.5496546707255
1594,6426,13579944,0,1,1.0,2.0,4,1,80.0,0.02,16,1.0,0,0.02,131,172.28145086654797
1595,6428,13584040,0,1,2.0,2.0,3,4,85.0,0.08,13,1.0,0,0.08,298,162.7460348577816
1596,6432,13592350,0,0,0.0,1.0,2,2,100.0,0.04,11,1.0,0,0.04,64,94.47923852185488
1597,6433,13593464,0,1,1.0,1.0,2,7,100.0,0.13,10,1.0,0,0.13,80,113.99908550004906
1598,6435,13594575,0,0,1.0,1.0,2,1,100.0,0.02,4,1.0,0,0.02,60,104.84053022927016
1599,6436,13594864,0,0,1.0,1.0,2,9,100.0,0.3,20,1.0,0,0.3,179,125.41392981272385
1600,6438,13596623,0,0,1.0,2.0,4,9,100.0,0.17,11,1.0,0,0.17,120,160.46595876533914
1601,6439,13597907,0,0,1.0,2.0,2,24,99.0,0.47,26,1.0,0,0.47,99,130.15476433403546
1602,6444,13601323,0,1,3.0,3.0,4,22,95.0,0.42,42,1.0,0,0.42,110,243.00229446883873
1603,6449,13609920,0,1,1.0,1.0,2,0,0.0,0.0,11,1.0,0,0.0,90,124.16216091601142
1604,6451,13610296,0,1,1.0,1.0,3,77,91.0,1.48,39,1.0,0,1.48,138,167.35601213072567
1605,6453,13611183,1,1,1.0,2.0,2,90,97.0,1.72,29,1.0,0,1.72,55,122.07618612251117
1606,6454,13611250,0,1,1.0,1.0,2,40,96.0,0.77,27,1.0,0,0.77,120,132.34432069349356
1607,6455,13611328,0,1,1.0,1.0,2,17,88.0,0.33,7,1.0,0,0.33,33,108.63354957001017
1608,6462,13617662,0,1,2.0,2.0,4,43,98.0,0.83,30,0.0,0,0.83,265,202.58200049719142
1609,6466,13619872,0,1,2.0,2.0,4,12,88.0,0.23,24,3.0,1,0.23,240,202.91920174817295
1610,6470,13628388,0,1,1.0,1.0,4,4,100.0,0.08,5,1.0,1,0.08,80,156.71870257450468
1611,6474,13631833,0,1,1.0,2.0,3,16,98.0,0.31,15,1.0,0,0.31,123,142.16814375836685
1612,6478,13639223,0,0,1.0,1.0,2,2,90.0,0.04,9,1.0,0,0.04,80,112.55767775283815
1613,6483,13647401,1,0,3.0,3.0,3,22,97.0,0.42,23,1.0,0,0.42,190,187.73109177524725
1614,6491,13655161,1,1,2.0,2.0,4,27,99.0,0.53,27,1.0,0,0.53,148,200.079062012699
1615,6493,13656065,0,1,1.0,1.0,2,4,95.0,0.08,11,0.0,0,0.08,175,115.7100031432044
1616,6500,13664437,0,1,2.0,3.0,4,1,80.0,0.02,13,1.0,0,0.02,90,186.31999159108733
1617,6501,13664635,0,1,1.0,1.0,2,8,95.0,0.16,12,1.0,0,0.16,95,116.97890805724714
1618,6505,13668248,0,1,1.0,1.0,2,2,0.0,0.04,12,1.0,0,0.04,109,125.2073634362496
1619,6508,13671821,0,1,1.0,3.0,2,32,91.0,0.61,11,1.0,0,0.61,95,107.61508192353703
1620,6512,13678453,0,1,1.0,1.0,2,12,98.0,0.23,12,1.0,0,0.23,120,116.04073704879453
1621,6514,13679464,0,0,1.0,1.0,2,31,97.0,0.61,13,1.0,0,0.61,194,112.1664990629737
1622,6515,13680295,0,1,2.0,3.0,3,0,0.0,0.0,11,4.0,0,0.0,240,166.9650629491705
1623,6516,13680986,0,0,1.0,1.0,2,11,96.0,0.22,5,1.0,0,0.22,120,104.6188155484246
1624,6517,13681256,0,1,1.0,1.0,3,1,100.0,0.02,13,1.0,1,0.02,120,144.29993571013165
1625,6521,13687342,0,1,1.0,1.0,2,7,100.0,0.13,10,1.0,0,0.13,85,114.00381409950687
1626,6523,13691198,0,1,1.0,0.0,2,8,100.0,0.19,8,1.0,0,0.19,145,112.54046806431055
1627,6526,13692878,0,1,1.0,1.0,2,1,100.0,0.03,20,1.0,0,0.03,110,129.3809850405272
1628,6528,13695213,0,1,0.0,1.0,2,4,100.0,0.08,15,1.0,0,0.08,50,101.49192618729721
1629,6529,13696799,0,1,1.0,1.0,2,12,100.0,0.23,20,1.0,0,0.23,103,127.36197319736677
1630,6537,13705363,0,1,1.0,1.0,2,49,89.0,0.95,24,1.0,0,0.95,60,126.80701777467799
1631,6538,13706153,0,1,1.0,1.0,2,10,87.0,0.19,6,1.0,0,0.19,110,108.64866237616994
1632,6540,13706343,0,1,1.0,1.0,2,0,0.0,0.0,16,1.0,1,0.0,123,131.7459523091945
1633,6547,13711165,0,1,3.0,3.0,4,42,99.0,0.81,24,2.0,0,0.81,158,213.6766942444932
1634,6552,13719246,0,1,1.0,1.0,2,29,99.0,0.56,31,1.0,0,0.56,220,139.9471906962097
1635,6555,13721213,0,0,1.0,1.0,2,0,0.0,0.0,15,1.0,0,0.0,182,128.2377446952106
1636,6556,13721713,1,1,1.0,1.0,2,174,99.0,3.34,31,2.0,1,3.34,59,111.65779852446953
1637,6560,13724602,0,0,1.0,1.0,2,0,0.0,0.0,8,1.0,0,0.0,37,118.2026954710552
1638,6561,13727606,0,0,2.0,2.0,4,0,0.0,0.0,10,1.0,1,0.0,150,188.77058624404805
1639,6567,13731722,0,0,1.0,1.0,2,13,100.0,0.25,11,1.0,0,0.25,98,112.6012040986314
1640,6573,13741071,0,1,3.0,3.0,6,2,100.0,0.04,16,2.0,0,0.04,150,258.71668135952353
1641,6580,13755061,0,1,1.0,1.0,4,0,0.0,0.0,7,1.0,0,0.0,250,167.3895802423187
1642,6588,13758770,0,1,1.0,0.0,2,35,98.0,0.72,18,1.0,0,0.72,139,121.81191956964841
1643,6591,13759933,0,1,2.0,2.0,2,15,97.0,0.29,11,1.0,0,0.29,99,132.43357962732648
1644,6595,13761047,0,0,1.0,1.0,2,33,91.0,0.64,8,1.0,0,0.64,99,105.12336358150093
1645,6601,13774109,0,1,2.0,2.0,3,11,93.0,0.22,30,1.0,0,0.22,98,185.16313013087193
1646,6611,13791321,0,0,1.0,1.0,2,20,92.0,0.39,18,1.0,0,0.39,161,121.86378482834347
1647,6613,13791652,0,0,4.0,4.0,4,9,93.0,0.18,0,1.0,1,0.18,130,202.44120040190302
1648,6619,13794524,0,1,3.0,3.0,6,13,91.0,0.25,19,1.0,0,0.25,190,260.98514855561854
1649,6623,13798274,0,0,0.0,1.0,2,0,0.0,0.0,7,1.0,0,0.0,90,96.57207303632062
1650,6630,13807292,0,1,2.0,3.0,4,34,99.0,0.66,37,1.0,0,0.66,132,212.99887327043416
1651,6632,13807971,0,0,1.0,1.0,2,34,96.0,0.66,11,1.0,1,0.66,117,109.27051012738187
1652,6635,13811207,0,0,0.0,1.0,2,2,0.0,0.04,7,1.0,0,0.04,63,96.18138618084086
1653,6638,13812273,0,1,2.0,3.0,4,26,99.0,0.51,18,1.0,0,0.51,225,187.2594476029687
1654,6641,13817814,0,1,1.0,1.0,2,27,100.0,0.53,9,1.0,0,0.53,85,108.66340022013192
1655,6642,13818518,0,0,1.0,1.0,2,15,97.0,0.3,24,1.0,0,0.3,240,131.00726514581183
1656,6643,13819991,0,1,2.0,4.0,4,0,0.0,0.0,9,1.0,0,0.0,200,184.86387574965374
1657,6645,13820516,0,0,1.0,2.0,3,2,80.0,0.04,10,1.0,1,0.04,89,137.76550913224293
1658,6658,13826788,0,0,1.0,1.0,2,5,100.0,0.13,15,1.0,0,0.13,60,119.63945460816362
1659,6659,13826877,0,1,1.0,1.0,2,21,96.0,0.43,15,1.0,0,0.43,80,118.60335884011214
1660,6660,13827971,0,0,1.0,1.0,2,41,99.0,0.8,20,1.0,0,0.8,95,120.1705727110401
1661,6661,13828181,0,0,2.0,2.0,3,1,100.0,0.02,10,1.0,0,0.02,110,156.26626734737778
1662,6667,13837590,0,1,1.0,1.0,2,11,100.0,0.21,20,1.0,0,0.21,129,127.56473392984957
1663,6672,13843756,0,1,1.0,1.0,2,28,98.0,0.54,10,1.0,0,0.54,80,110.11772693345173
1664,6673,13843988,0,0,1.0,1.0,2,4,95.0,0.08,7,1.0,1,0.08,70,109.34909131402576
1665,6675,13851468,0,1,1.0,1.0,2,28,94.0,0.54,21,1.0,0,0.54,99,126.18476810958502
