,beds,accommodates,price
15673,1.0,2,$90.00
15674,1.0,2,$150.00
15675,2.0,3,$175.00
15676,4.0,4,$375.00
15677,1.0,2,$100.00
15678,1.0,1,$65.00
15679,6.0,7,$420.00
15680,1.0,2,$100.00
15681,2.0,4,$225.00
15682,4.0,4,$160.00
15683,2.0,4,$200.00
15684,1.0,2,$72.00
15685,2.0,2,$60.00
15686,1.0,1,$50.00
15687,2.0,4,$375.00
15688,3.0,2,$68.00
15689,1.0,2,$229.00
15690,1.0,2,$43.00
15691,1.0,2,$121.00
15692,4.0,4,$150.00
15693,1.0,4,$102.00
15694,2.0,3,$220.00
15695,1.0,1,$70.00
15696,1.0,2,$130.00
15697,3.0,3,$120.00
15698,1.0,2,$125.00
15699,1.0,2,$230.00
15700,5.0,4,$189.00
15701,2.0,3,$180.00
15702,2.0,4,$79.00
15703,3.0,4,$150.00
15704,2.0,4,$200.00
15705,1.0,1,$66.00
15706,3.0,4,$275.00
15707,1.0,1,$75.00
15708,1.0,2,$100.00
15709,1.0,2,$150.00
15710,3.0,5,$180.00
15711,1.0,2,$120.00
15712,4.0,5,$180.00
15713,7.0,7,$532.00
15714,1.0,2,$80.00
15715,2.0,4,$150.00
15716,1.0,2,$125.00
15717,6.0,6,$424.00
15718,3.0,4,$250.00
15719,6.0,6,$411.00
15720,5.0,5,$246.77
15721,6.0,6,$501.00
15722,5.0,5,$386.00
15723,6.0,6,$521.00
15724,3.0,4,$175.00
15725,3.0,4,$200.00
15726,1.0,2,$150.00
15727,3.0,4,$150.00
15728,2.0,4,$240.00
15729,1.0,2,$65.00
15730,2.0,4,"$2,400.00"
15731,2.0,4,$300.00
15732,2.0,3,$320.00
15733,2.0,4,$380.00
15734,1.0,3,$49.00
15735,2.0,4,$225.00
15736,1.0,2,$198.00
15737,2.0,3,$225.00
15738,1.0,2,$200.00
15739,1.0,2,$194.00
15740,2.0,4,$196.00
15741,1.0,2,$106.00
15742,1.0,2,$40.00
15743,1.0,2,$93.00
15744,3.0,4,$380.00
15745,1.0,1,$89.00
15746,3.0,4,$220.00
15747,4.0,5,$200.00
15748,2.0,3,$90.00
15749,1.0,2,$78.00
15750,4.0,4,$390.00
15751,1.0,2,$125.00
15752,3.0,4,$199.00
15753,1.0,2,$125.00
15754,5.0,6,$430.00
15755,1.0,2,$110.00
15756,1.0,2,$132.00
15757,4.0,4,$258.00
15758,2.0,4,$75.00
15759,1.0,2,$200.00
15760,3.0,3,$61.00
15761,2.0,2,$70.00
15762,1.0,2,$150.00
15763,3.0,2,$195.00
15764,2.0,4,$60.00
15765,5.0,5,$200.00
15766,1.0,3,$80.00
15767,4.0,4,$249.00
15768,1.0,2,$65.00
15769,1.0,2,$80.00
15770,1.0,2,$52.00
15771,1.0,2,$100.00
15772,4.0,4,$393.00
15773,1.0,2,$130.00
15774,2.0,4,$112.00
15775,1.0,1,$23.00
15776,3.0,4,$101.00
15777,1.0,2,$119.00
15778,2.0,4,$273.00
15779,3.0,4,$207.00
15780,3.0,4,$251.00
15781,3.0,4,$65.00
15782,1.0,2,$199.00
15783,2.0,4,$250.00
15784,2.0,4,$150.00
15785,2.0,4,$450.00
15786,4.0,4,$300.00
15787,2.0,4,$275.00
15788,1.0,2,$165.00
15789,1.0,2,$100.00
15790,1.0,2,$198.00
15791,1.0,2,$75.00
15792,2.0,4,$360.00
15793,1.0,2,$99.00
15794,1.0,2,$100.00
15795,4.0,4,$295.00
15796,5.0,4,$431.00
15797,3.0,5,$269.00
15798,4.0,4,$175.00
15799,1.0,1,$20.00
15800,3.0,4,$207.00
15801,1.0,1,$35.00
15802,5.0,5,$221.00
15803,1.0,2,$70.00
15804,1.0,2,$150.00
15805,1.0,2,$180.00
15806,1.0,2,$185.00
15807,1.0,2,$52.00
15808,1.0,2,$150.00
15809,6.0,4,$230.00
15810,4.0,4,$120.00
15811,2.0,4,$200.00
15812,1.0,2,$196.00
15813,3.0,4,$130.00
15814,1.0,2,$116.00
15815,2.0,6,$110.00
15816,1.0,2,$175.00
15817,1.0,2,$109.00
15818,2.0,3,$179.00
15819,3.0,4,$900.00
15820,1.0,2,$100.00
15821,6.0,6,$120.00
15822,4.0,4,$229.00
15823,1.0,1,$47.00
15824,1.0,2,$340.00
15825,1.0,2,$95.00
15826,1.0,3,$100.00
15827,1.0,2,$120.00
15828,2.0,4,$175.00
15829,4.0,4,$243.00
15830,1.0,2,$90.00
15831,1.0,2,$225.00
15832,2.0,2,$57.00
15833,4.0,4,$750.00
15834,3.0,4,$350.00
15835,2.0,4,$85.00
15836,1.0,2,$64.00
15837,3.0,4,$108.00
15838,2.0,4,$171.00
15839,1.0,2,$437.00
15840,3.0,4,$100.00
15841,1.0,2,$100.00
15842,1.0,2,$326.00
15843,3.0,4,$113.00
15844,2.0,3,$333.00
15845,1.0,2,$80.00
15846,1.0,2,$200.00
15847,1.0,3,$149.00
15848,2.0,4,$200.00
15849,2.0,3,$40.00
15850,1.0,2,$150.00
15851,2.0,2,$90.00
15852,1.0,2,$180.00
15853,1.0,2,$250.00
15854,1.0,2,$120.00
15855,3.0,4,$95.00
15856,1.0,2,$85.00
15857,1.0,2,$109.00
15858,1.0,2,$65.00
15859,1.0,2,$105.00
15860,2.0,4,$250.00
15861,1.0,2,$80.00
15862,1.0,2,$199.00
15863,2.0,2,$180.00
15864,4.0,4,$240.00
15865,1.0,2,$99.00
15866,4.0,4,$345.00
15867,0.0,2,$100.00
15868,4.0,6,$300.00
15869,2.0,4,$999.00
15870,1.0,2,$150.00
15871,1.0,2,$43.00
15872,1.0,2,$64.00
15873,1.0,2,$150.00
15874,4.0,4,$139.00
15875,1.0,2,$99.00
15876,2.0,4,$150.00
15877,3.0,4,$140.00
15878,2.0,4,$220.00
15879,2.0,3,$220.00
15880,1.0,2,$180.00
15881,4.0,4,$133.00
15882,1.0,2,$106.00
15883,3.0,4,$115.00
15884,1.0,2,$110.00
15885,1.0,1,$17.00
15886,4.0,4,$250.00
15887,1.0,2,$165.00
15888,1.0,1,$35.00
15889,2.0,3,$83.00
15890,2.0,2,$300.00
15891,2.0,4,$206.00
15892,0.0,4,$26.00
15893,2.0,4,$210.00
15894,3.0,4,$95.00
15895,3.0,4,$114.00
15896,2.0,3,$98.00
15897,1.0,2,$150.00
15898,1.0,2,$135.00
15899,2.0,2,$145.00
15900,0.0,2,$199.00
15901,2.0,4,$275.00
15902,2.0,4,$206.00
15903,2.0,4,$250.00
15904,3.0,4,$400.00
15905,1.0,2,$125.00
15906,1.0,2,$80.00
15907,1.0,2,$110.00
15908,1.0,2,$115.00
15909,1.0,2,$135.00
15910,1.0,2,$229.00
15911,1.0,2,$70.00
15912,3.0,2,$125.00
15913,1.0,2,$108.00
15914,1.0,2,$77.00
15915,1.0,2,$80.00
15916,4.0,4,$450.00
15917,2.0,4,$130.00
15918,1.0,2,$119.00
15919,1.0,4,$130.00
15920,1.0,2,$101.00
15921,1.0,2,$160.00
15922,1.0,2,$200.00
15923,2.0,4,$430.00
15924,1.0,1,$49.00
15925,2.0,4,$175.00
15926,0.0,1,$110.00
15927,1.0,2,$90.00
15928,0.0,4,$89.00
15929,2.0,4,$95.00
15930,1.0,2,$109.00
15931,1.0,2,$110.00
15932,2.0,4,$200.00
15933,2.0,4,$265.00
15934,4.0,4,$150.00
15935,4.0,4,$130.00
15936,2.0,3,$134.00
15937,4.0,4,$199.00
15938,3.0,4,$205.00
15939,1.0,2,$375.00
15940,2.0,4,$200.00
15941,1.0,2,$150.00
15942,1.0,2,$175.00
15943,1.0,2,$156.00
15944,1.0,4,$160.00
15945,2.0,4,$170.00
15946,2.0,2,$66.00
15947,1.0,2,$200.00
15948,1.0,2,$120.00
15949,2.0,5,$150.00
15950,1.0,1,$50.00
15951,1.0,1,$100.00
15952,2.0,2,$95.00
15953,2.0,6,$235.00
15954,4.0,2,$200.00
15955,6.0,6,$154.00
15956,1.0,2,$250.00
15957,1.0,1,$40.00
15958,3.0,4,$165.00
15959,2.0,3,$78.00
15960,1.0,2,$88.00
15961,2.0,4,$120.00
15962,1.0,2,$120.00
15963,3.0,4,$166.00
15964,3.0,4,$400.00
15965,3.0,4,$215.00
15966,1.0,2,$140.00
15967,1.0,2,$99.00
15968,4.0,4,$400.00
15969,2.0,4,$166.00
15970,3.0,4,$250.00
15971,1.0,2,$150.00
15972,2.0,3,$85.00
15973,2.0,2,$155.00
15974,1.0,2,$140.00
15975,1.0,3,$200.00
15976,6.0,6,$315.00
15977,4.0,2,$250.00
15978,2.0,4,$87.00
15979,1.0,2,$250.00
15980,1.0,2,$160.00
15981,1.0,2,$36.00
15982,1.0,2,$125.00
15983,1.0,2,$150.00
15984,1.0,1,$70.00
15985,1.0,2,$122.00
15986,1.0,2,$240.00
15987,1.0,3,$200.00
15988,1.0,2,$150.00
15989,1.0,2,$197.00
15990,3.0,4,$165.00
15991,2.0,4,$200.00
15992,1.0,2,$135.00
15993,1.0,2,$170.00
15994,3.0,4,$225.00
15995,3.0,5,$100.00
15996,4.0,6,$159.00
15997,3.0,4,$293.00
15998,2.0,3,$90.00
15999,2.0,4,$220.00
16000,1.0,1,$67.00
16001,4.0,4,$250.00
16002,2.0,4,$82.00
16003,1.0,2,$345.00
16004,3.0,4,$220.00
16005,1.0,2,$128.00
16006,1.0,2,$100.00
16007,1.0,2,$100.00
16008,1.0,2,$119.00
16009,2.0,3,$400.00
16010,1.0,3,$210.00
16011,1.0,2,$110.00
16012,1.0,2,$100.00
16013,2.0,3,$88.00
16014,5.0,4,$318.00
16015,2.0,4,$269.00
16016,2.0,4,$200.00
16017,4.0,4,$250.00
16018,1.0,2,$100.00
16019,1.0,2,$100.00
16020,1.0,2,$180.00
16021,4.0,4,$250.00
16022,4.0,2,$80.00
16023,3.0,5,$175.00
16024,1.0,2,$88.00
16025,2.0,5,$300.00
16026,4.0,4,$150.00
16027,1.0,2,$158.00
16028,4.0,6,$375.00
16029,3.0,4,$195.00
16030,1.0,2,$64.00
16031,4.0,4,$220.00
16032,2.0,4,$130.00
16033,2.0,4,$85.00
16034,2.0,2,$150.00
16035,1.0,2,$27.00
16036,1.0,2,$170.00
16037,1.0,2,$116.00
16038,5.0,4,$290.00
16039,1.0,2,$88.00
16040,1.0,2,$90.00
16041,3.0,4,$600.00
16042,2.0,4,$215.00
16043,1.0,1,$66.00
16044,1.0,2,$79.00
16045,2.0,4,$85.00
16046,2.0,4,$80.00
16047,2.0,4,$90.00
16048,2.0,4,$90.00
16049,1.0,2,$130.00
16050,1.0,2,$85.00
16051,0.0,4,$300.00
16052,1.0,2,$120.00
16053,1.0,2,$210.00
16054,1.0,2,$120.00
16055,4.0,4,$448.00
16056,4.0,4,$700.00
16057,2.0,4,$220.00
16058,0.0,2,$70.00
16059,2.0,4,$250.00
16060,1.0,2,$95.00
16061,6.0,4,$350.00
16062,1.0,2,$100.00
16063,1.0,2,$55.00
16064,1.0,2,$140.00
16065,1.0,3,$285.00
16066,1.0,2,$80.00
16067,1.0,2,$130.00
16068,1.0,2,$180.00
16069,2.0,2,$375.00
16070,5.0,6,$190.00
16071,1.0,1,$30.00
16072,1.0,2,$55.00
16073,4.0,8,$450.00
16074,1.0,2,$100.00
16075,1.0,2,$80.00
16076,2.0,4,$275.00
16077,3.0,4,$100.00
16078,3.0,3,$120.00
16079,3.0,3,$87.00
16080,1.0,2,$144.00
16081,2.0,2,$55.00
16082,0.0,2,$70.00
16083,2.0,4,$350.00
16084,1.0,2,$145.00
16085,2.0,4,$129.00
16086,1.0,4,$150.00
16087,2.0,4,$200.00
16088,1.0,2,$150.00
16089,1.0,2,$96.00
16090,1.0,2,$85.00
16091,2.0,4,$180.00
16092,4.0,4,$195.00
16093,1.0,1,$125.00
16094,2.0,4,$240.00
16095,2.0,4,$70.00
16096,1.0,1,$43.00
16097,1.0,2,$109.00
16098,3.0,4,$189.00
16099,2.0,2,$58.00
16100,1.0,2,$100.00
16101,1.0,1,$75.00
16102,1.0,2,$69.00
16103,2.0,3,$210.00
16104,5.0,6,$400.00
16105,1.0,2,$180.00
16106,2.0,2,$120.00
16107,2.0,4,$219.00
16108,2.0,4,$175.00
16109,4.0,4,$150.00
16110,1.0,2,$100.00
16111,4.0,4,$300.00
16112,1.0,2,$115.00
16113,1.0,2,$150.00
16114,4.0,4,$150.00
16115,1.0,2,$142.14
16116,1.0,2,$75.00
16117,3.0,4,$175.00
16118,2.0,4,$115.00
16119,1.0,3,$100.00
16120,3.0,4,$120.00
16121,1.0,1,$70.00
16122,1.0,1,$81.00
16123,1.0,2,$188.00
16124,1.0,2,$188.00
16125,1.0,2,$95.00
16126,1.0,2,$140.00
16127,2.0,4,$185.00
16128,1.0,2,$119.00
16129,1.0,2,$130.00
16130,3.0,4,$250.00
16131,2.0,3,$120.00
16132,2.0,4,$220.00
16133,1.0,2,$196.00
16134,1.0,2,$122.00
16135,1.0,1,$76.00
16136,1.0,2,$188.00
16137,1.0,1,$28.00
16138,3.0,4,$90.00
16139,3.0,5,$110.00
16140,2.0,3,$150.00
16141,2.0,4,$70.00
16142,1.0,2,$80.00
16143,2.0,4,$220.00
16144,1.0,2,$180.00
16145,1.0,2,$85.00
16146,0.0,2,$68.00
16147,2.0,4,$275.00
16148,1.0,2,$100.00
16149,1.0,2,$75.00
16150,1.0,2,$55.00
16151,1.0,3,$185.00
16152,1.0,2,$93.00
16153,2.0,3,$300.00
16154,1.0,2,$200.00
16155,2.0,3,$300.00
16156,3.0,4,$180.00
16157,1.0,2,$150.00
16158,1.0,2,$140.00
16159,1.0,2,$150.00
16160,2.0,4,$120.00
16161,2.0,4,$250.00
16162,1.0,2,$64.00
16163,1.0,4,$160.00
16164,2.0,4,$315.00
16165,1.0,2,$85.00
16166,1.0,2,$209.00
16167,1.0,2,$139.00
16168,2.0,4,$295.00
16169,1.0,2,$350.00
16170,1.0,2,$100.00
16171,1.0,2,$100.00
16172,1.0,2,$50.00
16173,1.0,2,$136.00
16174,0.0,2,$125.00
16175,1.0,2,$260.00
16176,3.0,4,$150.00
16177,3.0,4,$154.00
16178,4.0,4,$175.00
16179,1.0,2,$80.00
16180,1.0,2,$163.00
16181,1.0,2,$92.00
16182,2.0,4,$119.00
16183,3.0,4,$275.00
16184,5.0,6,$393.00
16185,1.0,4,$130.00
16186,1.0,1,$55.00
16187,1.0,2,$46.00
16188,1.0,2,$140.00
16189,4.0,4,$225.00
16190,2.0,2,$99.00
16191,2.0,4,$149.00
16192,2.0,4,$200.00
16193,1.0,4,$80.00
16194,3.0,4,$100.00
16195,0.0,2,$61.00
16196,1.0,2,$180.00
16197,5.0,4,$240.00
16198,2.0,4,$81.00
16199,2.0,4,$100.00
16200,1.0,2,$160.00
16201,1.0,2,$140.00
16202,2.0,4,$250.00
16203,2.0,2,$110.00
16204,2.0,2,$220.00
16205,1.0,1,$90.00
16206,1.0,1,$80.00
16207,1.0,4,$450.00
16208,4.0,6,$140.00
16209,1.0,2,$100.00
16210,2.0,4,$551.00
16211,2.0,4,$160.00
16212,4.0,4,$90.00
16213,1.0,2,$100.00
16214,1.0,2,$110.00
16215,1.0,2,$125.00
16216,1.0,2,$85.00
16217,1.0,2,$105.00
16218,1.0,3,$70.00
16219,2.0,4,$250.00
16220,2.0,4,$105.00
16221,1.0,2,$153.00
16222,2.0,4,$500.00
16223,1.0,2,$63.00
16224,1.0,2,$150.00
16225,1.0,2,$125.00
16226,1.0,2,$150.00
16227,1.0,3,$180.00
16228,3.0,5,$225.00
16229,2.0,4,$118.00
16230,3.0,7,$200.00
16231,1.0,2,$90.00
16232,1.0,2,$150.00
16233,1.0,2,$180.00
16234,1.0,2,$76.00
16235,2.0,3,$36.00
16236,1.0,2,$99.00
16237,3.0,5,$185.00
16238,2.0,3,$147.00
16239,2.0,2,$150.00
16240,1.0,2,$62.00
16241,3.0,5,$220.00
16242,1.0,2,$120.00
16243,1.0,2,$49.00
16244,1.0,2,$75.00
16245,3.0,4,$200.00
16246,2.0,4,$250.00
16247,1.0,2,$106.00
16248,1.0,2,$238.00
16249,2.0,3,$80.00
16250,1.0,2,$61.00
16251,1.0,2,$150.00
16252,1.0,1,$60.00
16253,0.0,2,$100.00
16254,3.0,4,$400.00
16255,2.0,4,$300.00
16256,3.0,4,$80.00
16257,1.0,2,$63.00
16258,1.0,2,$120.00
16259,1.0,2,$80.00
16260,1.0,2,$183.00
16261,1.0,2,$182.86
16262,3.0,4,$189.00
16263,1.0,2,$115.00
16264,1.0,4,$68.00
16265,1.0,2,$85.00
16266,1.0,2,$63.00
16267,1.0,2,$200.00
16268,1.0,2,$78.00
16269,1.0,2,$99.00
16270,2.0,4,$240.00
16271,2.0,4,"$1,000.00"
16272,1.0,1,$34.00
16273,0.0,2,$85.00
16274,1.0,2,$100.00
16275,2.0,2,$195.00
16276,2.0,4,$220.00
16277,0.0,2,$51.00
16278,2.0,4,$110.00
16279,2.0,4,$140.00
16280,1.0,2,$140.00
16281,1.0,2,$160.00
16282,3.0,3,$122.00
16283,2.0,4,$250.00
16284,1.0,2,$105.00
16285,1.0,2,$142.00
16286,0.0,2,$80.00
16287,1.0,2,$130.00
16288,1.0,2,$70.00
16289,1.0,2,$134.00
16290,1.0,2,$75.00
16291,1.0,3,$178.00
16292,1.0,2,$150.00
16293,1.0,2,$175.00
16294,1.0,2,$100.00
16295,2.0,4,$175.00
16296,4.0,4,$180.00
16297,1.0,2,$189.00
16298,1.0,2,$250.00
16299,1.0,2,$333.00
16300,1.0,2,$120.00
16301,1.0,2,$112.00
16302,2.0,3,$150.00
16303,1.0,2,$140.00
16304,1.0,2,$102.00
16305,2.0,4,$133.00
16306,5.0,6,$185.00
16307,1.0,2,$70.00
16308,1.0,2,$80.00
16309,1.0,2,$150.00
16310,1.0,2,$150.00
16311,4.0,4,$350.00
16312,1.0,2,$175.00
16313,1.0,2,$225.00
16314,2.0,2,$110.00
16315,1.0,2,$150.00
16316,1.0,2,$95.00
16317,1.0,2,$299.00
16318,1.0,2,$165.00
16319,2.0,4,$175.00
16320,2.0,2,$120.00
16321,1.0,1,$35.00
16322,1.0,2,$200.00
16323,3.0,4,$160.00
16324,2.0,4,$110.00
16325,1.0,4,$160.00
16326,3.0,4,$118.00
16327,2.0,4,$180.00
16328,4.0,4,$125.00
16329,1.0,2,$119.00
16330,1.0,2,$150.00
16331,1.0,2,$35.00
16332,1.0,2,$110.00
16333,1.0,2,$75.00
16334,2.0,6,$275.00
16335,2.0,4,$180.00
16336,1.0,2,$140.00
16337,1.0,2,$248.00
16338,1.0,2,$180.00
16339,1.0,2,$100.00
16340,1.0,2,$200.00
16341,2.0,3,$299.00
16342,1.0,2,$185.00
16343,2.0,4,$137.00
16344,1.0,1,$65.00
16345,1.0,2,$100.00
16346,0.0,4,$225.00
16347,1.0,2,$31.00
16348,1.0,2,$91.00
16349,1.0,2,$240.00
16350,1.0,3,$150.00
16351,1.0,2,$95.00
16352,3.0,4,$290.00
16353,2.0,2,$120.00
16354,1.0,2,$101.00
16355,1.0,3,$125.00
16356,1.0,4,$125.00
16357,1.0,2,$135.00
16358,1.0,2,$100.00
16359,2.0,4,$224.00
16360,1.0,2,$100.00
16361,3.0,4,$200.00
16362,3.0,3,$140.00
16363,3.0,4,$75.00
16364,2.0,1,$85.00
16365,3.0,5,$385.00
16366,1.0,2,$324.00
16367,1.0,2,$100.00
16368,1.0,2,$125.00
16369,1.0,2,$89.00
16370,2.0,4,$136.00
16371,1.0,2,$30.00
16372,1.0,2,$183.00
16373,1.0,2,$183.00
16374,1.0,2,$183.00
16375,1.0,2,$76.00
16376,1.0,2,$28.00
16377,1.0,2,$33.00
16378,1.0,2,$32.00
16379,1.0,2,$225.00
16380,1.0,2,$105.00
16381,1.0,2,$175.00
16382,2.0,3,$200.00
16383,1.0,2,$186.00
16384,1.0,4,$89.00
16385,2.0,2,$250.00
16386,2.0,4,$150.00
16387,1.0,1,$30.00
16388,1.0,2,$130.00
16389,1.0,2,$200.00
16390,2.0,4,$180.00
16391,2.0,4,$200.00
16392,1.0,2,$99.00
16393,2.0,4,$165.00
16394,1.0,2,$175.00
16395,1.0,4,$300.00
16396,1.0,2,$150.00
16397,1.0,2,$140.00
16398,1.0,2,$50.00
16399,2.0,4,$200.00
16400,2.0,4,$249.00
16401,1.0,2,$110.00
16402,2.0,3,$131.00
16403,1.0,2,$150.00
16404,1.0,2,$150.00
16405,3.0,4,$239.00
16406,3.0,4,$230.00
16407,1.0,2,$115.00
16408,2.0,4,$120.00
16409,0.0,2,$32.00
16410,1.0,2,$220.00
16411,1.0,3,$41.00
16412,1.0,2,$80.00
16413,3.0,4,$149.00
16414,1.0,2,$29.00
16415,1.0,2,$120.00
16416,2.0,4,$195.00
16417,2.0,4,$250.00
16418,1.0,2,$250.00
16419,1.0,2,$129.00
16420,4.0,6,$450.00
16421,1.0,2,$85.00
16422,2.0,3,$120.00
16423,2.0,4,$150.00
16424,1.0,3,$220.00
16425,2.0,4,$300.00
16426,4.0,6,$400.00
16427,1.0,2,$600.00
16428,1.0,2,$100.00
16429,1.0,2,$80.00
16430,1.0,2,$70.00
16431,2.0,4,$250.00
16432,1.0,2,$100.00
16433,2.0,3,$140.00
16434,1.0,2,$120.00
16435,2.0,2,$195.00
16436,3.0,2,$50.00
16437,3.0,4,$100.00
16438,5.0,4,$150.00
16439,1.0,2,$75.00
16440,3.0,5,$375.00
16441,0.0,2,$180.00
16442,2.0,4,$92.00
16443,1.0,4,$300.00
16444,1.0,2,$120.00
16445,3.0,4,$150.00
16446,2.0,4,$108.00
16447,1.0,2,$100.00
16448,2.0,2,$50.00
16449,1.0,2,$140.00
16450,1.0,2,$190.00
16451,2.0,2,$110.00
16452,1.0,2,$149.00
16453,1.0,2,$149.00
16454,2.0,4,$235.00
16455,2.0,3,$350.00
16456,1.0,2,$117.00
16457,1.0,2,$80.00
16458,1.0,2,$85.00
16459,2.0,2,$140.00
16460,3.0,4,$300.00
16461,1.0,2,$67.00
16462,1.0,4,$200.00
16463,2.0,5,$260.00
16464,2.0,4,$150.00
16465,2.0,4,$149.00
16466,3.0,2,$150.00
16467,0.0,1,$77.00
16468,1.0,2,$125.00
16469,1.0,2,$125.00
16470,1.0,2,$105.00
16471,4.0,4,$199.00
16472,2.0,4,$230.00
16473,1.0,2,$270.00
16474,2.0,3,$139.00
16475,1.0,2,$120.00
16476,2.0,4,$234.00
16477,2.0,2,$75.00
16478,3.0,6,$150.00
16479,2.0,4,$225.00
16480,1.0,2,$91.00
16481,1.0,2,$160.00
16482,1.0,2,$138.00
16483,1.0,2,$140.00
16484,1.0,2,$120.00
16485,2.0,4,$150.00
16486,1.0,2,$190.00
16487,2.0,3,$135.00
16488,3.0,4,$204.00
16489,1.0,2,$93.00
16490,1.0,2,$130.00
16491,1.0,2,$130.00
16492,1.0,2,$233.00
16493,1.0,3,$189.00
16494,1.0,2,$200.00
16495,2.0,3,$100.00
16496,1.0,2,$93.00
16497,1.0,2,$98.00
16498,2.0,4,$126.00
16499,1.0,2,$130.00
16500,1.0,2,$65.00
16501,1.0,2,$70.00
16502,1.0,2,$86.00
16503,2.0,4,$150.00
16504,1.0,2,$250.00
16505,1.0,2,$200.00
16506,1.0,2,$120.00
16507,2.0,2,$125.00
16508,1.0,2,"$1,057.00"
16509,2.0,4,$295.00
16510,3.0,4,$133.00
16511,1.0,3,$275.00
16512,1.0,2,$100.00
16513,3.0,2,$40.00
16514,2.0,4,$128.00
16515,1.0,2,$120.00
16516,5.0,4,$233.00
16517,3.0,6,$120.00
16518,1.0,2,$189.00
16519,3.0,4,$121.43
16520,1.0,2,$75.00
16521,1.0,2,$200.00
16522,1.0,2,$103.00
16523,1.0,2,$90.00
16524,0.0,2,$75.00
16525,1.0,2,$105.00
16526,1.0,3,$115.00
16527,1.0,2,$105.00
16528,1.0,2,$145.00
16529,1.0,2,$195.00
16530,1.0,2,$150.00
16531,2.0,2,$126.00
16532,1.0,2,$130.00
16533,1.0,2,$300.00
16534,2.0,4,$360.00
16535,4.0,6,$250.00
16536,1.0,2,$85.00
16537,1.0,1,$28.00
16538,1.0,1,$60.00
16539,1.0,2,$85.00
16540,1.0,2,$125.00
16541,0.0,2,$75.00
16542,4.0,4,$188.00
16543,2.0,4,$250.00
16544,2.0,4,$250.00
16545,1.0,2,$120.00
16546,5.0,6,$450.00
16547,1.0,2,$100.00
16548,1.0,2,$150.00
16549,1.0,2,$129.00
16550,1.0,2,$125.00
16551,1.0,2,$30.00
16552,2.0,2,$60.00
16553,2.0,3,$183.00
16554,1.0,2,$70.00
16555,2.0,4,$120.00
16556,1.0,2,$90.00
16557,1.0,2,$80.00
16558,1.0,4,$170.00
16559,2.0,5,$130.00
16560,1.0,4,$108.00
16561,1.0,4,$156.00
16562,0.0,2,$110.00
16563,1.0,2,$180.00
16564,1.0,2,$151.43
16565,1.0,2,$149.00
16566,1.0,2,$120.00
16567,1.0,2,$44.00
16568,3.0,4,$275.00
16569,3.0,2,$175.00
16570,2.0,4,$400.00
16571,1.0,2,$128.00
16572,2.0,4,$60.00
16573,1.0,2,$80.00
16574,1.0,2,$95.00
16575,2.0,4,$200.00
16576,2.0,4,$300.00
16577,1.0,1,$100.00
16578,1.0,2,$200.00
16579,1.0,2,$250.00
16580,1.0,2,$160.00
16581,1.0,2,$135.00
16582,2.0,2,$159.00
16583,2.0,2,$90.00
16584,1.0,2,$150.00
16585,1.0,2,$175.00
16586,1.0,2,$44.00
16587,2.0,3,$225.00
16588,1.0,2,$62.00
16589,1.0,2,$39.00
16590,1.0,2,$150.00
16591,1.0,2,$95.00
16592,1.0,2,$130.00
16593,1.0,2,$131.00
16594,1.0,2,$123.00
16595,1.0,2,$138.00
16596,1.0,2,$100.00
16597,4.0,10,$230.00
16598,2.0,4,$300.00
16599,1.0,2,$65.00
16600,1.0,2,$149.00
16601,1.0,2,$106.00
16602,3.0,6,$600.00
16603,2.0,4,$160.00
16604,2.0,1,$56.00
16605,1.0,2,$100.00
16606,1.0,2,$70.00
16607,1.0,2,$138.00
16608,3.0,5,$200.00
16609,1.0,1,$53.00
16610,1.0,2,$150.00
16611,3.0,4,$750.00
16612,1.0,2,$100.00
16613,1.0,2,$155.00
16614,3.0,4,$600.00
16615,2.0,4,$150.00
16616,2.0,3,$100.00
16617,1.0,2,$137.00
16618,1.0,3,$156.00
16619,1.0,2,$180.00
16620,3.0,4,$330.00
16621,1.0,4,$88.00
16622,2.0,4,$306.00
16623,1.0,2,$250.00
16624,3.0,4,$120.00
16625,1.0,2,$30.00
16626,1.0,2,$30.00
16627,2.0,3,$196.00
16628,1.0,2,$108.00
16629,1.0,2,$59.00
16630,1.0,2,$45.00
16631,1.0,2,$80.00
16632,4.0,4,$195.00
16633,2.0,4,$250.00
16634,0.0,2,$150.00
16635,1.0,2,$110.00
16636,2.0,4,$176.00
16637,2.0,4,$400.00
16638,2.0,4,$140.00
16639,1.0,2,$150.00
16640,1.0,2,$75.00
16641,1.0,2,$61.00
16642,2.0,4,$179.00
16643,2.0,4,$125.00
16644,2.0,4,$160.00
16645,1.0,2,$110.00
16646,2.0,3,$147.00
16647,2.0,4,$270.00
16648,1.0,2,$149.00
16649,1.0,2,$80.00
16650,1.0,2,$95.00
16651,3.0,7,$298.00
16652,1.0,2,$130.00
16653,1.0,2,$260.00
16654,2.0,3,$140.00
16655,1.0,2,$75.00
16656,1.0,2,$125.00
16657,0.0,2,$66.00
16658,2.0,4,$120.00
16659,5.0,5,$550.00
16660,3.0,3,$178.00
16661,1.0,2,$119.00
16662,2.0,4,$80.00
16663,0.0,4,$120.00
16664,1.0,2,$94.00
16665,1.0,2,$120.00
16666,1.0,2,$144.00
16667,2.0,4,$250.00
16668,1.0,2,$80.00
16669,2.0,4,$235.00
16670,0.0,1,$149.00
